,model 1,model 2,model 3,acc,mcc,tp,tn,fp,fn,auroc,auprc
764,corrects-interleaved,curriculum-reordered-shuffled,only-corrects,0.9064,0.8127262772112328,4638,4426,480,456,0.9670896481652475,0.9680360968253072
203,hardest-interleaved,easiest-interleaved,corrects-appended,0.9064,0.8129076952733657,4584,4480,426,510,0.9684009516323449,0.9695057392828009
577,tags-replacement,baseline,curriculum-strict-shuffled,0.9064,0.8127392695456039,4651,4413,493,443,0.9681798935015591,0.9692375970672669
1177,drop-duplicates,mispredictions-appended,corrects-appended,0.9064,0.8129076952733657,4584,4480,426,510,0.9679917269959896,0.9689548168408689
164,vinai-preprocessing,mispredictions-interleaved,corrects-appended,0.9064,0.8128749658356543,4589,4475,431,505,0.9686469785881122,0.9697456729057189
225,hardest-interleaved,corrects-interleaved,smiley-reconstruction,0.9064,0.812776558243242,4609,4455,451,485,0.9682703854850458,0.9694209268456864
539,tags-replacement,smiley-reconstruction,hardest-appended,0.9064,0.812728395406025,4631,4433,473,463,0.9683949495109552,0.9695816694140733
526,tags-replacement,corrects-interleaved,curriculum-reordered-shuffled,0.9064,0.812732927503919,4647,4417,489,447,0.9680885612210779,0.9691650254913133
530,tags-replacement,smiley-reconstruction,no-easy,0.9064,0.8127476963407316,4655,4409,497,439,0.9682327321768606,0.9692736807922366
78,vinai-preprocessing,smiley-reconstruction,curriculum-strict-shuffled,0.9064,0.8127262772112328,4638,4426,480,456,0.9680092932045903,0.9690823893248636
531,tags-replacement,smiley-reconstruction,curriculum-strict,0.9064,0.8127374886141789,4650,4414,492,444,0.967913619389637,0.9689331875985462
622,tags-replacement,mispredictions-interleaved,curriculum-strict-shuffled,0.9064,0.8127264952913243,4639,4425,481,455,0.9686195889075034,0.969720927268976
461,easiest-interleaved,drop-duplicates,mispredictions-interleaved,0.9063,0.8125309804283998,4645,4418,488,449,0.9686151273306037,0.9697655964276289
584,tags-replacement,easiest-appended,drop-duplicates,0.9063,0.8125309804283998,4645,4418,488,449,0.9679971289052403,0.9689478401529921
590,tags-replacement,easiest-appended,corrects-appended,0.9063,0.812678055677931,4588,4475,431,506,0.9681121295510685,0.9690698141190228
640,tags-replacement,corrects-appended,curriculum-reordered-shuffled,0.9063,0.8125678624331808,4611,4452,454,483,0.9682469572045543,0.9693077604254684
14,vinai-preprocessing,hardest-interleaved,corrects-appended,0.9063,0.8127181125610484,4582,4481,425,512,0.9688245213388219,0.9698818636442836
440,easiest-interleaved,baseline,mispredictions-interleaved,0.9063,0.8125309804283998,4645,4418,488,449,0.9686151273306037,0.9697655964276289
778,smiley-reconstruction,no-easy,hardest-appended,0.9063,0.8125317728973053,4627,4436,470,467,0.9683692604314069,0.9694789880842652
451,easiest-interleaved,easiest-appended,mispredictions-interleaved,0.9063,0.8125360036255547,4624,4439,467,470,0.9682895122452079,0.9694086612501231
605,tags-replacement,larger-batches-larger-learning-rate,mispredictions-appended,0.9063,0.8125264544184214,4634,4429,477,460,0.9683317671797921,0.9692454424303092
705,corrects-interleaved,easiest-appended,larger-batches-larger-learning-rate,0.9063,0.8125504275149664,4617,4446,460,477,0.9678261884880592,0.9687956139763639
224,hardest-interleaved,tags-replacement,smaller-batches-smaller-learning-rate,0.9063,0.8125334957855208,4647,4416,490,447,0.9686407163747954,0.9697396669426335
1121,easiest-appended,larger-batches-larger-learning-rate,mispredictions-interleaved,0.9063,0.8125330530630221,4626,4437,469,468,0.9684101948992851,0.9694795243872552
48,vinai-preprocessing,tags-replacement,hardest-appended,0.9063,0.8125262150923386,4635,4428,478,459,0.9687038586918162,0.9698460727382807
222,hardest-interleaved,tags-replacement,only-corrects,0.9063,0.812526559199287,4639,4424,482,455,0.9686317131927107,0.9696842672910324
64,vinai-preprocessing,corrects-interleaved,hardest-appended,0.9063,0.8125615306820061,4613,4450,456,481,0.9685910188096881,0.9697807992561218
71,vinai-preprocessing,smiley-reconstruction,curriculum-strict,0.9063,0.8125309804283998,4645,4418,488,449,0.967933206312439,0.968922054212998
572,tags-replacement,baseline,easiest-appended,0.9063,0.8125309804283998,4645,4418,488,449,0.9679971289052403,0.9689478416827283
923,no-easy,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9063,0.8125262150923386,4635,4428,478,459,0.9681985600990813,0.9691705726621009
501,easiest-interleaved,hardest-appended,only-corrects,0.9063,0.8125306228157345,4628,4435,471,466,0.9681130898904909,0.9693687058923531
38,vinai-preprocessing,tags-replacement,smiley-reconstruction,0.9063,0.8125441677125483,4653,4410,496,441,0.9677793919482901,0.9688046275715325
546,tags-replacement,no-easy,baseline,0.9063,0.8125689709477661,4662,4401,505,432,0.9683697005869755,0.969358724594798
538,tags-replacement,smiley-reconstruction,curriculum-strict-shuffled,0.9063,0.8125275122031493,4641,4422,484,453,0.9679851646766033,0.9690843727858983
354,hardest-interleaved,corrects-appended,smaller-batches-smaller-learning-rate,0.9063,0.8126908878969847,4586,4477,429,508,0.9681055672316824,0.9692372535059055
515,tags-replacement,corrects-interleaved,no-easy,0.9063,0.8125261268491301,4637,4426,480,457,0.968361317624101,0.9692921780568797
548,tags-replacement,no-easy,drop-duplicates,0.9063,0.8125689709477661,4662,4401,505,432,0.9683697005869755,0.969358724594798
32,vinai-preprocessing,easiest-interleaved,corrects-appended,0.9063,0.8126597824440972,4591,4472,434,503,0.9685307375038634,0.9696186413901329
1069,baseline,larger-batches-larger-learning-rate,corrects-appended,0.9063,0.8126167741342465,4599,4464,442,495,0.9678708042570567,0.9688479720229041
481,easiest-interleaved,mispredictions-appended,corrects-appended,0.9063,0.8127181125610484,4582,4481,425,512,0.9680074125398881,0.9690614970943785
562,tags-replacement,curriculum-strict,larger-batches-larger-learning-rate,0.9063,0.8125566438796377,4658,4405,501,436,0.9682042020931878,0.9691264396684146
336,hardest-interleaved,mispredictions-interleaved,curriculum-reordered-shuffled,0.9063,0.8125365320678161,4649,4414,492,445,0.9683385095628199,0.9695262043159871
1169,drop-duplicates,larger-batches-larger-learning-rate,corrects-appended,0.9063,0.8126167741342465,4599,4464,442,495,0.9678708042570567,0.9688479720229041
426,easiest-interleaved,curriculum-strict,larger-batches-larger-learning-rate,0.9062,0.8123314532061671,4645,4417,489,449,0.9681052271114703,0.9690338666269349
516,tags-replacement,corrects-interleaved,curriculum-strict,0.9062,0.8123269753597611,4632,4430,476,462,0.9680308408203795,0.9689700435664454
660,corrects-interleaved,smiley-reconstruction,corrects-appended,0.9062,0.8124399030670506,4594,4468,438,500,0.9676297390549716,0.9688295421100614
608,tags-replacement,larger-batches-larger-learning-rate,hardest-appended,0.9062,0.8123262329319348,4634,4428,478,460,0.9685979612634289,0.9697514134220363
550,tags-replacement,no-easy,mispredictions-appended,0.9062,0.8123266537100469,4639,4423,483,455,0.9684452272811301,0.9693248884856674
1013,curriculum-strict,mispredictions-appended,only-corrects,0.9062,0.8123290646236634,4629,4433,473,465,0.9674517961628357,0.9683066622381663
68,vinai-preprocessing,corrects-interleaved,curriculum-reordered,0.9062,0.812327541704519,4631,4431,475,463,0.9679693790973483,0.9690354238006829
1300,curriculum-strict-shuffled,corrects-appended,curriculum-reordered-shuffled,0.9062,0.8124292799087339,4596,4466,440,498,0.9676813172847812,0.9687551710895801
1010,curriculum-strict,mispredictions-appended,hardest-appended,0.9062,0.8124191766399287,4598,4464,442,496,0.9680944433000399,0.9692248626134978
1065,baseline,larger-batches-larger-learning-rate,mispredictions-appended,0.9062,0.8123260108979677,4636,4426,480,458,0.9680849999623866,0.9689831525432699
1261,mispredictions-appended,hardest-appended,only-corrects,0.9062,0.8123491262100943,4617,4445,461,477,0.9679241431091405,0.9690050546635658
957,no-easy,corrects-appended,only-corrects,0.9062,0.8123661779541548,4611,4451,455,483,0.9677391577279073,0.9685524884955821
560,tags-replacement,curriculum-strict,easiest-appended,0.9062,0.8123269753597611,4632,4430,476,462,0.9680190166412417,0.9688996556159002
1271,mispredictions-appended,only-corrects,curriculum-reordered,0.9062,0.812327541704519,4631,4431,475,463,0.9674272474863517,0.968487905721954
653,corrects-interleaved,smiley-reconstruction,easiest-appended,0.9062,0.8123661779541548,4611,4451,455,483,0.9674795259636566,0.9685381572420265
1133,easiest-appended,mispredictions-appended,curriculum-reordered-shuffled,0.9062,0.812326539100033,4633,4429,477,461,0.9677252928274969,0.9687684542871078
623,tags-replacement,mispredictions-interleaved,hardest-appended,0.9062,0.8123367547936213,4623,4439,467,471,0.9687682814613998,0.9699522746634377
750,corrects-interleaved,curriculum-strict-shuffled,corrects-appended,0.9062,0.812494141074308,4585,4477,429,509,0.9675006334238774,0.9684999505042499
284,hardest-interleaved,baseline,drop-duplicates,0.9062,0.8123429762240396,4652,4410,496,442,0.9682428557549381,0.9692593881870214
324,hardest-interleaved,larger-batches-larger-learning-rate,smaller-batches-smaller-learning-rate,0.9062,0.812327541704519,4631,4431,475,463,0.9684376245940365,0.9695110232500286
18,vinai-preprocessing,hardest-interleaved,smaller-batches-smaller-learning-rate,0.9062,0.8123271282408521,4640,4422,484,454,0.9686583826187527,0.969770777389211
752,corrects-interleaved,curriculum-strict-shuffled,only-corrects,0.9062,0.8123384916376282,4622,4440,466,472,0.9672038285211525,0.9680744694366322
322,hardest-interleaved,larger-batches-larger-learning-rate,only-corrects,0.9062,0.8123290646236634,4629,4433,473,465,0.9683600171644666,0.9694058311912955
117,vinai-preprocessing,baseline,curriculum-strict-shuffled,0.9062,0.8123277329147499,4641,4421,485,453,0.9681888966836437,0.9692273529307971
138,vinai-preprocessing,drop-duplicates,curriculum-strict-shuffled,0.9062,0.8123277329147499,4641,4421,485,453,0.9681888966836437,0.9692273529307971
379,easiest-interleaved,corrects-interleaved,no-easy,0.9062,0.8123269753597611,4632,4430,476,462,0.9680409443913857,0.9690409921716638
1225,larger-batches-larger-learning-rate,curriculum-strict-shuffled,hardest-appended,0.9062,0.8123919861812402,4604,4458,448,490,0.9684170973388835,0.9696155588608746
300,hardest-interleaved,easiest-appended,hardest-appended,0.9062,0.812409593260203,4600,4462,444,494,0.968429841843301,0.9695736211414018
1165,drop-duplicates,larger-batches-larger-learning-rate,mispredictions-appended,0.9062,0.8123260108979677,4636,4426,480,458,0.9680849999623866,0.9689831525432699
232,hardest-interleaved,corrects-interleaved,mispredictions-appended,0.9062,0.8124049965294293,4601,4461,445,493,0.9679597356889819,0.9689842137867388
337,hardest-interleaved,mispredictions-interleaved,only-corrects,0.9062,0.812327541704519,4631,4431,475,463,0.9683683200990557,0.9695195810842635
1211,larger-batches-larger-learning-rate,mispredictions-appended,curriculum-strict-shuffled,0.9062,0.812369474892329,4610,4452,454,484,0.9681212127614385,0.9690782451344663
342,hardest-interleaved,curriculum-strict-shuffled,curriculum-reordered-shuffled,0.9061,0.8121259465660268,4636,4425,481,458,0.9681627074273131,0.9692341286243139
883,no-easy,curriculum-strict,corrects-appended,0.9061,0.8122266645213942,4596,4465,441,498,0.9679177408463246,0.9687188445478973
547,tags-replacement,no-easy,easiest-appended,0.9061,0.812126778800508,4639,4422,484,455,0.9683312269888669,0.9691795536606727
125,vinai-preprocessing,easiest-appended,larger-batches-larger-learning-rate,0.9061,0.8121262850897993,4633,4428,478,461,0.9682386742770365,0.9691674752793328
130,vinai-preprocessing,easiest-appended,corrects-appended,0.9061,0.8123041685100572,4583,4478,428,511,0.9681747116700927,0.9690546812066954
679,corrects-interleaved,curriculum-strict,baseline,0.9061,0.8121329101239586,4625,4436,470,469,0.9676213760991687,0.9685838860504611
389,easiest-interleaved,corrects-interleaved,corrects-appended,0.9061,0.8122656685721051,4589,4472,434,505,0.9677618257396895,0.9689078148118091
882,no-easy,curriculum-strict,hardest-appended,0.9061,0.8121316268839988,4626,4435,471,468,0.9683143810348329,0.9694149778980418
60,vinai-preprocessing,corrects-interleaved,larger-batches-larger-learning-rate,0.9061,0.8121343233785674,4624,4437,469,470,0.9679954483112511,0.9689672580777976
681,corrects-interleaved,curriculum-strict,drop-duplicates,0.9061,0.8121329101239586,4625,4436,470,469,0.9676213760991687,0.9685838860504611
320,hardest-interleaved,larger-batches-larger-learning-rate,corrects-appended,0.9061,0.8123251728821391,4580,4481,425,514,0.968547763521539,0.9695732550416993
314,hardest-interleaved,drop-duplicates,curriculum-reordered,0.9061,0.8121297099842968,4643,4418,488,451,0.9685243952622615,0.9696643128620624
1231,larger-batches-larger-learning-rate,hardest-appended,corrects-appended,0.9061,0.8124121970976756,4569,4492,414,525,0.9683379093506809,0.9695039246803885
785,smiley-reconstruction,curriculum-strict,easiest-appended,0.9061,0.8121316268839988,4626,4435,471,468,0.9675331849288813,0.9685103910930636
1152,easiest-appended,hardest-appended,only-corrects,0.9061,0.8121503093593987,4616,4445,461,478,0.9679105583077283,0.9690099852820747
347,hardest-interleaved,hardest-appended,curriculum-reordered-shuffled,0.9061,0.8121277941810119,4630,4431,475,464,0.9684610328674566,0.9697311765297437
205,hardest-interleaved,easiest-interleaved,only-corrects,0.9061,0.8121260421763831,4634,4427,479,460,0.968117311382535,0.9692589343275873
579,tags-replacement,baseline,corrects-appended,0.9061,0.8121983001739936,4602,4459,447,492,0.9681097887237264,0.9691772046018796
305,hardest-interleaved,easiest-appended,smaller-batches-smaller-learning-rate,0.9061,0.8121528925348074,4615,4446,460,479,0.9680441255157224,0.9690659550828118
57,vinai-preprocessing,corrects-interleaved,baseline,0.9061,0.8121259293327698,4635,4426,480,459,0.9679365474933459,0.9689763621856692
59,vinai-preprocessing,corrects-interleaved,drop-duplicates,0.9061,0.8121259293327698,4635,4426,480,459,0.9679365474933459,0.9689763621856692
293,hardest-interleaved,baseline,curriculum-reordered,0.9061,0.8121297099842968,4643,4418,488,451,0.9685243952622615,0.9696643128620624
730,corrects-interleaved,larger-batches-larger-learning-rate,curriculum-reordered-shuffled,0.9061,0.8121307681094879,4644,4417,489,450,0.9677284339376909,0.9687883319588374
600,tags-replacement,drop-duplicates,corrects-appended,0.9061,0.8121983001739936,4602,4459,447,492,0.9681097887237264,0.9691772046018796
177,vinai-preprocessing,hardest-appended,only-corrects,0.9061,0.8121343233785674,4624,4437,469,470,0.9685176328721623,0.9696593846980034
478,easiest-interleaved,mispredictions-appended,mispredictions-interleaved,0.9061,0.812155605681404,4614,4447,459,480,0.9682728463548156,0.9693686234630404
147,vinai-preprocessing,larger-batches-larger-learning-rate,curriculum-strict-shuffled,0.9061,0.8121273164156754,4640,4421,485,454,0.9682621225645992,0.9692684605484423
925,no-easy,larger-batches-larger-learning-rate,corrects-appended,0.9061,0.8122027027125277,4601,4460,446,493,0.968236973675976,0.9691589925651356
1124,easiest-appended,larger-batches-larger-learning-rate,corrects-appended,0.9061,0.8123251728821391,4580,4481,425,514,0.9679694791327047,0.9688743623083602
507,easiest-interleaved,corrects-appended,smaller-batches-smaller-learning-rate,0.9061,0.8122266645213942,4596,4465,441,498,0.9676639711539646,0.9688448235089673
1123,easiest-appended,larger-batches-larger-learning-rate,hardest-appended,0.9061,0.8121782366459718,4607,4454,452,487,0.9683842057136675,0.9695222211744353
636,tags-replacement,hardest-appended,curriculum-reordered-shuffled,0.9061,0.8121439192480088,4652,4409,497,442,0.9686425170112125,0.9698561066035052
522,tags-replacement,corrects-interleaved,mispredictions-interleaved,0.9061,0.8121304736640652,4627,4434,472,467,0.9685021473989768,0.9696057996782804
1250,mispredictions-appended,mispredictions-interleaved,only-corrects,0.9061,0.8121294504697231,4628,4433,473,466,0.9678557189252969,0.9688870857159038
37,vinai-preprocessing,tags-replacement,corrects-interleaved,0.906,0.8119258324807131,4635,4425,481,459,0.9679414692328856,0.9688924238865608
1246,mispredictions-appended,mispredictions-interleaved,curriculum-strict-shuffled,0.906,0.8119838666945762,4605,4455,451,489,0.968096924176881,0.969191380946065
936,no-easy,mispredictions-appended,curriculum-reordered,0.906,0.8119291267251871,4642,4418,488,452,0.9679073771833916,0.968867586573924
488,easiest-interleaved,mispredictions-interleaved,corrects-appended,0.906,0.8120875219537587,4585,4475,431,509,0.9683640986070117,0.9695293592799077
840,smiley-reconstruction,mispredictions-appended,curriculum-strict-shuffled,0.906,0.8119598641303573,4612,4448,458,482,0.9678061814167599,0.9688112209409234
1265,mispredictions-appended,corrects-appended,only-corrects,0.906,0.8120291988317545,4595,4465,441,499,0.9673828718022098,0.9682962469986178
479,easiest-interleaved,mispredictions-appended,curriculum-strict-shuffled,0.906,0.8119569548965914,4613,4447,459,481,0.9680310608981638,0.9691015513589925
276,hardest-interleaved,curriculum-strict,curriculum-strict-shuffled,0.906,0.8119515262350293,4615,4445,461,479,0.9677827931504109,0.9686620321692452
279,hardest-interleaved,curriculum-strict,curriculum-reordered-shuffled,0.906,0.8119301176806766,4643,4417,489,451,0.9680398239953931,0.96908187933148
528,tags-replacement,corrects-interleaved,curriculum-reordered,0.906,0.8119259128812439,4636,4424,482,458,0.9679882057514407,0.9691057566795575
159,vinai-preprocessing,mispredictions-appended,only-corrects,0.906,0.8119273810635701,4630,4430,476,464,0.9680079127166706,0.9688906096791099
861,smiley-reconstruction,hardest-appended,curriculum-reordered-shuffled,0.906,0.8119301176806766,4643,4417,489,451,0.968168849598202,0.9694425055430471
970,curriculum-strict,baseline,mispredictions-interleaved,0.906,0.8119282658734602,4641,4419,487,453,0.9683274656594627,0.96939583599058
651,corrects-interleaved,smiley-reconstruction,curriculum-strict,0.906,0.8119443578087183,4618,4442,464,476,0.9674847878234082,0.9685509091094936
410,easiest-interleaved,no-easy,baseline,0.906,0.8119448924408217,4652,4408,498,442,0.9683415706447287,0.9693392594723047
412,easiest-interleaved,no-easy,drop-duplicates,0.906,0.8119448924408217,4652,4408,498,442,0.9683415706447287,0.9693392594723047
565,tags-replacement,curriculum-strict,curriculum-strict-shuffled,0.906,0.8119261233375121,4637,4423,483,457,0.9678817681321287,0.9687907971926357
423,easiest-interleaved,curriculum-strict,baseline,0.906,0.8119370243243352,4648,4412,494,446,0.968055209433222,0.9690846704985335
425,easiest-interleaved,curriculum-strict,drop-duplicates,0.906,0.8119370243243352,4648,4412,494,446,0.968055209433222,0.9690846704985335
641,tags-replacement,corrects-appended,only-corrects,0.906,0.8119629032953406,4611,4449,457,483,0.9678719646671919,0.9688263473404293
551,tags-replacement,no-easy,mispredictions-interleaved,0.906,0.8119370243243352,4648,4412,494,446,0.9687205445892797,0.969724397520865
390,easiest-interleaved,corrects-interleaved,curriculum-reordered-shuffled,0.906,0.8119275351170214,4640,4420,486,454,0.9676087516371785,0.9687537991816011
1311,hardest-appended,corrects-appended,only-corrects,0.906,0.8120509691383054,4591,4469,437,503,0.9679355471397812,0.9691275353881541
165,vinai-preprocessing,mispredictions-interleaved,curriculum-reordered-shuffled,0.906,0.8119929570797796,4667,4393,513,427,0.9685269161532452,0.9696221505858301
991,curriculum-strict,drop-duplicates,mispredictions-interleaved,0.906,0.8119282658734602,4641,4419,487,453,0.9683274656594627,0.96939583599058
258,hardest-interleaved,no-easy,easiest-appended,0.906,0.8119422282324966,4619,4441,465,475,0.9683458921721294,0.969199945670866
630,tags-replacement,curriculum-strict-shuffled,corrects-appended,0.906,0.8120686609298263,4588,4472,434,506,0.9682186271915946,0.9692406061500021
686,corrects-interleaved,curriculum-strict,hardest-appended,0.906,0.8119838666945762,4605,4455,451,489,0.967996848806242,0.969236886465217
265,hardest-interleaved,no-easy,corrects-appended,0.906,0.812094068799278,4584,4476,430,510,0.9684171573600975,0.9693530175656506
1259,mispredictions-appended,hardest-appended,corrects-appended,0.906,0.8122901776531823,4560,4500,406,534,0.9680765169641559,0.9691909281925492
639,tags-replacement,hardest-appended,smaller-batches-smaller-learning-rate,0.906,0.8119289106442152,4628,4432,474,466,0.9683145610984747,0.9694832558278577
540,tags-replacement,smiley-reconstruction,corrects-appended,0.906,0.8120453316975188,4592,4468,438,502,0.9678554788404415,0.9689561729050225
880,no-easy,curriculum-strict,mispredictions-interleaved,0.906,0.8119291267251871,4642,4418,488,452,0.9682221684432146,0.9692258839771668
921,no-easy,larger-batches-larger-learning-rate,mispredictions-appended,0.906,0.8119280808497641,4629,4431,475,465,0.9682673444102083,0.9691318890682349
591,tags-replacement,easiest-appended,curriculum-reordered-shuffled,0.9059,0.8117507362986512,4654,4405,501,440,0.9680525484927393,0.969024106932172
911,no-easy,drop-duplicates,larger-batches-larger-learning-rate,0.9059,0.81174825094786,4653,4406,500,441,0.9681851953754534,0.9691603960368481
280,hardest-interleaved,curriculum-strict,only-corrects,0.9059,0.8117257662829234,4635,4424,482,459,0.9677687281792877,0.9686671088900093
1047,baseline,easiest-appended,mispredictions-interleaved,0.9059,0.8117264922606969,4631,4428,478,463,0.9683152413388989,0.9693593545263177
72,vinai-preprocessing,smiley-reconstruction,baseline,0.9059,0.8117507362986512,4654,4405,501,440,0.967622536509304,0.968658145686865
74,vinai-preprocessing,smiley-reconstruction,drop-duplicates,0.9059,0.8117507362986512,4654,4405,501,440,0.967622536509304,0.968658145686865
340,hardest-interleaved,curriculum-strict-shuffled,hardest-appended,0.9059,0.8118425224952155,4592,4467,439,502,0.9684917037077585,0.9696842514836991
915,no-easy,drop-duplicates,hardest-appended,0.9059,0.8117277843218363,4640,4419,487,454,0.9685598878067463,0.9696651384629329
643,tags-replacement,corrects-appended,smaller-batches-smaller-learning-rate,0.9059,0.8118166058186486,4597,4462,444,497,0.9678741454379637,0.9689317782416451
1175,drop-duplicates,mispredictions-appended,curriculum-strict-shuffled,0.9059,0.8117357296597159,4622,4437,469,472,0.9680065922499648,0.9689870383289725
331,hardest-interleaved,mispredictions-appended,curriculum-reordered,0.9059,0.8117644182861776,4610,4449,457,484,0.9681855555027369,0.9693092236860344
183,vinai-preprocessing,corrects-appended,smaller-batches-smaller-learning-rate,0.9059,0.8118215294013884,4596,4463,443,498,0.9678742654803913,0.9689091136420599
55,vinai-preprocessing,corrects-interleaved,no-easy,0.9059,0.8117276352294895,4629,4430,476,465,0.9683939691644615,0.9693113796918756
1195,drop-duplicates,hardest-appended,corrects-appended,0.9059,0.811904096835139,4582,4477,429,512,0.9684555109157781,0.9696943875189709
890,no-easy,baseline,larger-batches-larger-learning-rate,0.9059,0.81174825094786,4653,4406,500,441,0.9681851953754534,0.9691603960368481
414,easiest-interleaved,no-easy,mispredictions-appended,0.9059,0.8117261157611771,4632,4427,479,462,0.9682177268733861,0.9691729335522911
1095,baseline,hardest-appended,corrects-appended,0.9059,0.811904096835139,4582,4477,429,512,0.9684555109157781,0.9696943875189709
1249,mispredictions-appended,mispredictions-interleaved,curriculum-reordered-shuffled,0.9059,0.8117259098204802,4636,4423,483,458,0.9679244232081388,0.9690503344927275
58,vinai-preprocessing,corrects-interleaved,easiest-appended,0.9059,0.8117411479130138,4619,4440,466,475,0.9679949681415398,0.9688991127413525
1112,easiest-appended,drop-duplicates,mispredictions-interleaved,0.9059,0.8117264922606969,4631,4428,478,463,0.9683152413388989,0.9693593545263177
433,easiest-interleaved,curriculum-strict,only-corrects,0.9059,0.8117295018945524,4642,4417,489,452,0.9675016337774422,0.9685165669352221
695,corrects-interleaved,baseline,mispredictions-appended,0.9059,0.8117477355057602,4616,4443,463,478,0.9677742501309661,0.9687066523899861
430,easiest-interleaved,curriculum-strict,hardest-appended,0.9059,0.8117676533991733,4609,4450,456,485,0.9682965547343053,0.969534859182365
684,corrects-interleaved,curriculum-strict,mispredictions-interleaved,0.9059,0.8117392118961239,4620,4439,467,474,0.9680021506801364,0.9690754427045777
1324,corrects-appended,only-corrects,smaller-batches-smaller-learning-rate,0.9059,0.8117527768125129,4614,4445,461,480,0.9668070482831451,0.9678274357511214
716,corrects-interleaved,drop-duplicates,mispredictions-appended,0.9059,0.8117477355057602,4616,4443,463,478,0.9677742501309661,0.9687066523899861
111,vinai-preprocessing,curriculum-strict,smaller-batches-smaller-learning-rate,0.9059,0.8117317397713186,4644,4415,491,450,0.9677614456053347,0.9687318652657678
1130,easiest-appended,mispredictions-appended,curriculum-strict-shuffled,0.9059,0.8117818927525879,4605,4454,452,489,0.9677476407261383,0.9686957528832392
876,no-easy,curriculum-strict,easiest-appended,0.9059,0.8117284016859526,4628,4431,475,466,0.9678236675970755,0.9686406667825962
1135,easiest-appended,mispredictions-appended,curriculum-reordered,0.9059,0.8117454097219866,4617,4442,464,477,0.9676599297255623,0.9686764523780111
677,corrects-interleaved,no-easy,curriculum-reordered,0.9059,0.8117261157611771,4632,4427,479,462,0.96772903414983,0.9687067976783564
235,hardest-interleaved,corrects-interleaved,hardest-appended,0.9059,0.8118265828602649,4595,4464,442,499,0.9683183624420215,0.9695376629046083
845,smiley-reconstruction,mispredictions-appended,curriculum-reordered,0.9059,0.8117327671848951,4624,4435,471,470,0.9677896355687953,0.9688625890582586
87,vinai-preprocessing,no-easy,easiest-appended,0.9059,0.8117261157611771,4632,4427,479,462,0.9684187179116588,0.9692487114916644
789,smiley-reconstruction,curriculum-strict,mispredictions-interleaved,0.9059,0.8117257662829234,4635,4424,482,459,0.9681302559576657,0.9692942950978561
894,no-easy,baseline,hardest-appended,0.9059,0.8117277843218363,4640,4419,487,454,0.9685598878067463,0.9696651384629329
484,easiest-interleaved,mispredictions-appended,curriculum-reordered,0.9059,0.8117269987523006,4630,4429,477,464,0.9679181810018934,0.9690120933162598
1075,baseline,mispredictions-appended,curriculum-strict-shuffled,0.9059,0.8117357296597159,4622,4437,469,472,0.9680065922499648,0.9689870383289725
692,corrects-interleaved,baseline,easiest-appended,0.9058,0.8115364837257185,4621,4437,469,473,0.9676018291905091,0.9685392261403984
1144,easiest-appended,curriculum-strict-shuffled,hardest-appended,0.9058,0.8116291177547751,4594,4464,442,500,0.9681258944161225,0.9692667104394622
736,corrects-interleaved,mispredictions-appended,hardest-appended,0.9058,0.8116141503198708,4597,4461,445,497,0.967947431340133,0.9690587615271081
1145,easiest-appended,curriculum-strict-shuffled,corrects-appended,0.9058,0.8117360075921491,4577,4481,425,517,0.9676647514297454,0.9685750957516011
973,curriculum-strict,baseline,corrects-appended,0.9058,0.8116190096206873,4596,4462,444,498,0.9677643866448158,0.968692597732258
1018,curriculum-strict,mispredictions-interleaved,corrects-appended,0.9058,0.8116508921583058,4590,4468,438,504,0.9681112492399314,0.9691707307375462
938,no-easy,mispredictions-interleaved,curriculum-strict-shuffled,0.9058,0.8115257073948918,4633,4425,481,461,0.9682520990218784,0.9693068473884143
402,easiest-interleaved,smiley-reconstruction,curriculum-strict-shuffled,0.9058,0.8115279235716336,4628,4430,476,466,0.9680211774049421,0.9691521341104347
706,corrects-interleaved,easiest-appended,mispredictions-appended,0.9058,0.8115960115655073,4601,4457,449,493,0.9676001485965199,0.9684981871262264
624,tags-replacement,mispredictions-interleaved,corrects-appended,0.9058,0.8116810317290989,4585,4473,433,509,0.9685949401956627,0.9697077906578375
255,hardest-interleaved,smiley-reconstruction,smaller-batches-smaller-learning-rate,0.9058,0.8115287566647671,4627,4431,475,467,0.9680819388804779,0.9692108687228319
398,easiest-interleaved,smiley-reconstruction,drop-duplicates,0.9058,0.8115469292417882,4652,4406,500,442,0.9678595202688438,0.9689679176721939
167,vinai-preprocessing,mispredictions-interleaved,curriculum-reordered,0.9058,0.8115299074843749,4642,4416,490,452,0.9684805397619735,0.9695827631112712
740,corrects-interleaved,mispredictions-appended,curriculum-reordered,0.9058,0.8115540610673887,4613,4445,461,481,0.9675869039153199,0.9686695306763822
864,smiley-reconstruction,hardest-appended,smaller-batches-smaller-learning-rate,0.9058,0.8115442332896109,4617,4441,465,477,0.9678082221380325,0.9690132409702129
704,corrects-interleaved,easiest-appended,drop-duplicates,0.9058,0.8115364837257185,4621,4437,469,473,0.9676018291905092,0.9685391196267245
854,smiley-reconstruction,curriculum-strict-shuffled,hardest-appended,0.9058,0.8115960115655073,4601,4457,449,493,0.9682071231255975,0.969424843807976
